Start,1
"[-7, -3, 9, 14]",ࣲ
"[-10, 0, 5, 14]",ࣳ
"[-5, -1, 5, 14]",ࣴ
"[-5, 4, 10, 19]",ࣵ
"[-8, 7, 11, 16]",ࣶ
"[-7, 4, 9, 12]",ࣷ
"[4, 16, 24, 28, 36]",ࣸ
"[12, 24, 29, 38]",ࣹ
"[7, 19, 22, 28, 37]",ࣺ
"[0, 12, 24, 29, 31, 38]",ࣻ
"[4, 16, 24, 28, 31, 36]",ࣼ
"[9, 21, 26, 35, 38]",ࣽ
"[9, 21, 28, 35, 38]",ࣾ
"[4, 16, 26, 31, 35]",ࣿ
"[5, 17, 24, 32, 35]",ऀ
"[0, 12, 24, 33, 41]",ँ
"[4, 16, 24, 34, 36]",ं
"[5, 17, 23, 24, 31]",ः
"[5, 17, 23, 29, 32]",ऄ
"[2, 14, 16, 26, 35]",अ
"[-1, 11, 19, 29, 31]",आ
"[7, 19, 23, 28, 35]",इ
"[5, 17, 19, 23, 26, 38]",ई
"[4, 16, 19, 24, 31, 40]",उ
"[2, 14, 19, 23, 31, 41]",ऊ
"[-1, 11, 19, 29, 31, 38]",ऋ
"[7, 19, 22, 29, 37]",ऌ
"[7, 19, 24, 31, 40, 43]",ऍ
"[7, 19, 21, 31, 40, 43]",ऎ
"[7, 19, 23, 29, 38, 41]",ए
"[0, 12, 24, 28, 36, 40]",ऐ
"[9, 16, 24, 33]",ऑ
"[12, 16, 24, 33]",ऒ
"[14, 23, 26, 31]",ओ
"[17, 19, 23, 31]",औ
"[12, 19, 24, 29]",क
"[9, 16, 25, 31]",ख
"[7, 19, 21, 29, 40]",ग
"[9, 21, 29, 33, 36]",घ
"[8, 20, 23, 29, 38]",ङ
"[7, 19, 29, 33]",च
"[4, 16, 28, 33, 36]",छ
"[4, 16, 24, 33]",ज
"[4, 16, 26, 28, 35]",झ
"[2, 14, 24, 30, 38]",ञ
"[2, 14, 24, 30, 40]",ट
"[12, 15, 19, 24]",ठ
"[8, 15, 20, 24]",ड
"[10, 14, 17, 22]",ढ
"[10, 14, 19, 26]",ण
"[8, 12, 24, 27]",त
"[7, 15, 22, 27]",थ
"[5, 12, 20, 29]",द
"[12, 19, 27]",ध
"[10, 14, 22, 29]",न
"[5, 17, 24, 32]",ऩ
"[7, 15, 22, 31]",प
"[10, 15, 22, 29]",फ
"[0, 19, 24, 27]",ब
"[7, 19, 22, 26]",भ
"[3, 15, 19, 22]",म
"[2, 14, 17, 22]",य
"[0, 15, 19, 24]",र
"[5, 12, 17, 20]",ऱ
"[3, 10, 19, 31]",ल
"[3, 15, 19, 31]",ळ
"[0, 12, 19, 27]",ऴ
"[-5, -1, 5, 7]",व
"[-5, -1, 7, 16]",श
"[0, 14, 17]",ष
"[0, 17, 21]",स
"[-12, 4, 12, 16]",ह
"[-10, 5, 12, 16]",ऺ
"[2, 5, 9]",ऻ
"[0, 6, 9, 16]",़
"[-1, 7, 11, 14]",ऽ
"[2, 6, 9, 12]",ा
"[0, 4, 7, 11]",ि
"[-7, 0, 10, 19]",ी
"[-7, 0, 9, 17]",ु
"[-3, 0, 6, 14]",ू
"[2, 6, 9]",ृ
"[7, 28, 36]",ॄ
"[5, 17, 26, 31]",ॅ
"[5, 17, 24, 33, 40]",ॆ
"[9, 21, 29, 36]",े
"[6, 18, 27, 33, 36]",ै
"[7, 19, 28, 35]",ॉ
"[11, 23, 28, 31]",ॊ
"[4, 16, 25, 31, 33]",ो
"[4, 16, 26, 31, 38]",ौ
"[2, 14, 24, 29, 36]",्
"[0, 12, 31]",ॎ
"[-5, 7, 26, 31, 35]",ॏ
"[16, 23]",ॐ
"[4, 31, 40]",॑
"[-5, 7, 26]",॒
"[0, 12, 16, 23, 24]",॓
"[7, 17]",॔
"[-5, 0, 12, 16, 23, 24, 26]",ॕ
"[7, 19, 22, 25]",ॖ
"[12, 21, 29]",ॗ
"[5, 12, 20, 23]",क़
"[5, 12, 23, 26]",ख़
"[2, 9, 18, 23]",ग़
"[7, 14, 17, 26]",ज़
"[7, 19, 21, 29]",ड़
"[12, 16, 28, 31]",ढ़
"[6, 12, 21, 26]",फ़
"[14, 17, 19, 23]",य़
"[17, 19, 23, 26]",ॠ
"[6, 21, 24, 26]",ॡ
"[4, 12, 17, 21]",ॢ
"[2, 9, 17, 21]",ॣ
"[2, 17, 24]",।
"[10, 12, 19, 28]",॥
"[7, 21, 24, 28]",०
"[9, 12, 19, 29]",१
"[0, 4, 16, 24]",२
"[2, 7, 14, 21]",३
"[0, 4, 7, 19]",४
"[7, 9, 19, 24]",५
"[-5, 11, 17, 26]",६
"[5, 17, 29, 33]",७
"[11, 23, 26, 31, 41]",८
"[4, 16, 25, 33, 40]",९
"[12, 16, 19, 26]",॰
"[2, 18, 24, 28]",ॱ
"[2, 16, 24, 28]",ॲ
"[12, 14, 21, 29]",ॳ
"[0, 7, 16, 26]",ॴ
"[7, 10, 13]",ॵ
"[12, 17, 21, 24]",ॶ
"[4, 7, 12, 14]",ॷ
"[-1, 2, 14, 17]",ॸ
"[-3, 9, 12, 18]",ॹ
"[7, 17, 21, 23]",ॺ
"[7, 16, 19, 23]",ॻ
"[0, 12, 19, 29, 38]",ॼ
"[5, 17, 21, 33, 40]",ॽ
"[-12, -5, 4, 12]",ॾ
"[-12, -5, 4, 11]",ॿ
"[-12, -5, 4, 14]",ঀ
"[-10, -5, 5, 11]",ঁ
"[-7, 2, 7, 11]",ং
"[-10, -1, 7, 14]",ঃ
"[-3, 1, 7, 16]",঄
"[-10, 2, 6, 14]",অ
"[-10, 2, 6, 9]",আ
"[-5, 2, 5, 11]",ই
"[-5, 0, 5, 9]",ঈ
"[-3, 2, 6, 12]",উ
"[-3, 2, 7, 12]",ঊ
"[0, 4, 7, 9]",ঋ
"[-3, 9]",ঌ
"[-8, -1, 8, 16]",঍
"[-12, -5, 0, 4, 7]",঎
"[-17, -5, 0, 4, 7]",এ
"[-12, -5, 4, 7]",ঐ
"[-12, -5, 4, 16]",঑
"[-17, -5, 4, 7, 12]",঒
"[-17, -5, -1, 5, 7]",ও
"[-10, -5, -1, 5, 7]",ঔ
"[-5, 2, 7, 17]",ক
"[-3, 9, 14, 24, 29]",খ
"[-8, 4, 12, 22, 31]",গ
"[-7, 5, 12, 21, 31]",ঘ
"[-7, 5, 12, 21, 29]",ঙ
"[0, 12, 18, 24, 27]",চ
"[23, 31]",ছ
"[2, 14, 24, 33]",জ
"[0, 12, 16, 19, 24, 28, 31]",ঝ
"[-8, 4, 19, 22, 24]",ঞ
"[-5, 7, 17, 24, 26]",ট
"[-5, 7, 11, 14, 19, 23]",ঠ
"[0, 12, 15, 24, 30]",ড
"[-5, 7, 12, 16, 19, 24]",ঢ
"[-5, 7, 16, 19, 24, 28]",ণ
"[0, 12, 16, 17, 19, 24, 26]",ত
"[-5, 7, 14, 19, 23, 26]",থ
"[-5, -1, 2, 7]",দ
"[-5, 4, 12, 16]",ধ
"[-5, 4, 9, 16]",ন
"[7, 9, 12]",঩
"[-1, 7, 17, 19]",প
"[2, 5, 17, 21, 23]",ফ
"[-5, 7, 19, 31, 35]",ব
"[0, 12, 24, 27, 30]",ভ
"[4, 16, 22, 31, 36]",ম
"[-3, 9, 18, 26, 36]",য
"[-7, 0, 12, 21]",র
"[-3, 7, 12, 19]",঱
"[-3, 0, 12, 18]",ল
"[0, 5, 12, 16]",঳
"[-8, 11, 12, 19]",঴
"[-7, 9, 12, 19]",঵
"[-3, 9, 13, 17]",শ
"[12, 24, 29, 36, 38]",ষ
"[12, 24, 26, 33, 41]",স
"[28, 31, 43]",হ
"[12, 24, 31, 35, 40]",঺
"[12, 24, 28, 33, 40]",঻
"[16, 28, 35, 43]",়
"[28, 35, 43]",ঽ
"[9, 21, 24, 36, 43]",া
"[9, 21, 26, 36, 41]",ি
"[9, 21, 28, 36, 40]",ী
"[14, 26, 36, 41]",ু
"[11, 23, 31, 36, 40]",ূ
"[5, 17, 33, 38, 41]",ৃ
"[4, 16, 31, 40, 43]",ৄ
"[2, 14, 33, 40, 43]",৅
"[2, 14, 33, 38, 41]",৆
"[2, 14, 33]",ে
"[16, 28, 36, 43]",ৈ
"[16, 28, 31, 35, 43]",৉
"[14, 26, 33, 38]",৊
"[12, 24, 33, 38]",ো
"[4, 16, 28, 36, 43]",ৌ
"[4, 16, 31, 35, 43]",্
"[4, 35, 43]",ৎ
"[5, 17, 29, 33, 45]",৏
"[7, 36, 40]",৐
"[19, 31, 35, 38]",৑
"[4, 36, 43]",৒
"[7, 35, 38]",৓
"[12, 36]",৔
"[9, 21, 28]",৕
"[16, 28, 31]",৖
"[11, 38, 41]",ৗ
"[7, 19, 21, 29, 36]",৘
"[12, 24, 31, 43]",৙
"[7, 12, 19, 23]",৚
"[19, 23, 31, 38]",৛
"[0, 12, 24, 28, 31, 40]",ড়
"[19, 23, 29, 38]",ঢ়
"[-1, 11, 23]",৞
"[-3, 9, 21]",য়
"[8, 11, 16, 28]",ৠ
"[8, 11, 16, 26]",ৡ
"[4, 16, 19, 26, 35]",ৢ
"[-3, 9, 16, 28, 36]",ৣ
"[12, 24, 30, 33, 38]",৤
"[9, 21, 28, 31, 36]",৥
"[0, 12, 21, 31, 40]",০
"[0, 12, 21, 28, 40]",১
"[4, 16, 21, 24, 31]",২
"[9, 21, 26, 29, 36]",৩
"[5, 12, 17, 24]",৪
"[7, 11, 17, 23]",৫
"[-5, 14, 17, 24]",৬
"[-5, 11, 19, 26]",৭
"[0, 7, 12, 14, 16, 17]",৮
"[2, 5, 12, 24]",৯
"[-3, 9, 12]",ৰ
"[4, 8, 16, 24]",ৱ
"[-5, 5, 9]",৲
"[0, 12, 16, 28, 33]",৳
"[-1, 11, 17, 26, 31]",৴
"[-5, 5, 9, 14]",৵
"[-3, 4, 12, 19]",৶
"[-2, 4, 14, 19]",৷
"[1, 4, 9, 21]",৸
"[1, 4, 9, 19]",৹
"[2, 9, 14]",৺
"[-3, 7, 12, 17]",৻
"[0, 2, 5, 12]",ৼ
"[-8, 7, 12, 24]",৽
"[5, 9, 14, 19]",৾
"[5, 14, 17, 23]",৿
"[-5, -1, 7, 19]",਀
"[-3, 0, 7, 17]",ਁ
"[-1, 2, 7, 17]",ਂ
"[-3, 2, 12, 18]",ਃ
"[-10, 2, 7, 11]",਄
"[-10, 2, 9, 18]",ਅ
"[-2, 10, 19, 24, 28]",ਆ
"[-3, 9, 17, 24, 29]",ਇ
"[14, 19, 21, 26]",ਈ
"[4, 12, 19, 22]",ਉ
"[7, 14, 21, 24]",ਊ
"[7, 21, 24, 26]",਋
"[17, 23, 33]",਌
"[0, 16, 21]",਍
"[-7, 5, 14, 19, 23]",਎
"[-8, 4, 16, 19, 24]",ਏ
"[-7, 5, 14, 21, 26]",ਐ
"[0, 12, 16, 24, 28]",਑
"[-3, 9, 14, 24, 30]",਒
"[-12, 0, 16, 24]",ਓ
"[3, 15, 20, 27, 29]",ਔ
"[3, 15, 24, 27, 32]",ਕ
"[-4, 8, 20, 24, 29]",ਖ
"[-4, 8, 19, 24, 29]",ਗ
"[-4, 8, 18, 24]",ਘ
"[0, 12, 15, 24, 31]",ਙ
"[3, 15, 19, 24, 31]",ਚ
"[0, 12, 17, 24, 32]",ਛ
"[-7, 5, 20, 24, 29]",ਜ
"[8, 20, 32]",ਝ
"[0, 14, 19, 23]",ਞ
"[9, 17, 23, 26]",ਟ
"[2, 12, 17, 26]",ਠ
"[7, 16, 19, 26]",ਡ
"[2, 11, 19, 28]",ਢ
"[2, 12, 18, 23]",ਣ
"[4, 12, 20, 24]",ਤ
"[5, 11, 19, 23]",ਥ
"[-5, 7, 14, 22]",ਦ
"[4, 9, 13, 16]",ਧ
"[-5, 7, 11, 21]",ਨ
"[2, 5, 12]",਩
"[-3, 9, 13, 19]",ਪ
"[5, 9, 19, 21]",ਫ
"[5, 11, 17, 21]",ਬ
"[1, 9, 19]",ਭ
"[3, 9, 12, 18]",ਮ
"[6, 12, 14, 21]",ਯ
"[7, 11, 14, 23]",ਰ
"[0, 9, 12, 16]",਱
"[0, 7, 14, 16]",ਲ
"[7, 11, 14, 16]",ਲ਼
"[4, 8, 12, 16, 23]",਴
"[4, 8, 12, 14, 23]",ਵ
"[7, 14, 24]",ਸ਼
"[-1, 7, 19, 26]",਷
"[0, 17, 26]",ਸ
"[0, 19, 23]",ਹ
"[-5, 7, 16, 23]",਺
"[-7, 5, 17, 21]",਻
"[-8, 0, 7, 19]",਼
"[-7, 0, 12]",਽
"[7, 11, 21]",ਾ
"[4, 16, 24, 40, 43]",ਿ
"[12, 24, 31, 40, 45]",ੀ
"[14, 26, 30, 38, 45]",ੁ
"[14, 26, 30, 36, 45]",ੂ
"[11, 23, 32, 38, 40]",੃
"[4, 16, 34, 36, 43]",੄
"[-8, 4, 8, 16]",੅
"[0, 16, 24, 31]",੆
"[12, 21]",ੇ
"[0, 7, 12, 23]",ੈ
"[5, 17, 21, 24, 33, 36]",੉
"[0, 5, 12, 17, 24, 29, 33]",੊
"[14, 19, 23, 26]",ੋ
"[9, 19, 25, 28]",ੌ
"[14, 24, 30]",੍
"[-5, 7, 23]",੎
"[2, 14, 24, 33, 41]",੏
"[2, 33, 41]",੐
"[19, 26, 31, 35]",ੑ
"[0, 7, 12, 28, 31, 36]",੒
"[14, 26, 29, 33]",੓
"[2, 26, 30]",੔
"[16, 24, 31, 40]",੕
"[0, 12, 24, 31]",੖
"[11, 23, 26, 31, 40]",੗
"[9, 21, 24, 36, 42]",੘
"[4, 16, 24, 35, 43]",ਖ਼
"[12, 24, 29, 35, 38]",ਗ਼
"[4, 16, 24, 31, 35]",ਜ਼
"[17, 29, 33, 36, 40]",ੜ
"[5, 17, 26, 33, 43]",੝
"[-10, 2, 9, 17]",ਫ਼
"[-5, 2, 9, 12]",੟
"[-5, 11, 19]",੠
"[-5, 7, 11, 12]",੡
"[4, 16, 24, 31, 38]",੢
"[0, 12, 24, 29, 35]",੣
"[0, 12, 24, 28, 29, 31, 33]",੤
"[0, 12, 19, 24, 28, 31]",੥
"[14, 26, 31, 35, 38]",੦
"[2, 14, 26, 33, 43]",੧
"[7, 19, 31, 38, 40]",੨
"[-3, 12, 17, 24]",੩
"[-7, 9, 12]",੪
"[-5, 5, 12, 17]",੫
"[5, 12, 16]",੬
"[-3, 4, 16, 24]",੭
"[8, 12, 17, 26]",੮
"[8, 12, 17, 24]",੯
"[0, 2, 7, 17]",ੰ
"[-5, 4, 7, 19]",ੱ
"[-5, 2, 9, 17]",ੲ
"[-5, 2, 11]",ੳ
"[-5, 0, 12, 16]",ੴ
"[-7, -1, 7, 14]",ੵ
"[-10, 5, 11, 14]",੶
"[-7, 4, 7, 16]",੷
"[2, 11, 17]",੸
"[-8, 4, 8, 14]",੹
"[0, 6, 14]",੺
"[19, 31, 36, 38]",੻
"[12, 24, 28, 34, 43]",੼
"[5, 17, 29, 33, 41]",੽
"[11, 23, 28, 31, 36]",੾
"[7, 19, 28, 33, 36]",੿
"[12, 24, 31, 40, 48]",઀
"[16, 28, 31, 36, 48]",ઁ
"[0, 12, 17, 23]",ં
"[7, 17, 23, 33]",ઃ
"[7, 16, 23, 31]",઄
"[6, 14, 21, 24]",અ
"[12, 28, 31]",આ
"[12, 26, 29]",ઇ
"[-3, 6, 12, 21]",ઈ
"[14, 26, 38]",ઉ
"[11, 23, 29, 31, 38]",ઊ
"[21, 29]",ઋ
"[-5, 2, 12, 17]",ઌ
"[2, 11, 17, 23]",ઍ
"[-5, 7, 10, 16]",઎
"[-3, 0, 9, 17]",એ
"[-8, 7, 10, 19]",ઐ
"[-10, 2, 17, 21, 26]",ઑ
"[-10, 2, 16, 21, 26]",઒
"[4, 16, 19, 21, 24]",ઓ
"[2, 14, 17, 21, 26]",ઔ
"[5, 16, 21]",ક
"[12, 24, 26, 28, 31, 41, 43]",ખ
"[12, 19, 24, 28, 31]",ગ
"[19, 31, 43]",ઘ
"[17, 29, 41]",ઙ
"[16, 28, 40]",ચ
"[7, 19, 40, 43]",છ
"[0, 7, 12, 19, 28, 31, 36]",જ
"[10, 22, 28, 36, 43]",ઝ
"[7, 19, 28, 36, 43]",ઞ
"[12, 24, 31, 38, 40, 41, 43]",ટ
"[12, 24, 31, 38]",ઠ
"[7, 19, 29]",ડ
"[0, 12, 19, 28, 31, 36]",ઢ
"[23, 26, 29]",ણ
"[9, 21, 29]",ત
"[0, 12, 19, 24, 28, 31, 36]",થ
"[12, 31, 43]",દ
"[-3, 12, 21]",ધ
"[-5, 7, 24]",ન
"[7, 12, 24]",઩
"[5, 9, 17, 28]",પ
"[5, 14, 21, 28]",ફ
"[2, 11, 14, 21]",બ
"[2, 7]",ભ
"[0, 4]",મ
"[4, 7]",ય
"[2, 5]",ર
"[6, 14]",઱
"[6, 12]",લ
"[17, 19]",ળ
"[2, 6, 12, 16]",઴
"[-5, 5, 7]",વ
"[-5, 12, 14, 19]",શ
"[7, 12, 23]",ષ
"[2, 16, 24]",સ
"[2, 7, 17, 19]",હ
"[-3, 14, 16, 23]",઺
"[0, 10, 16, 26]",઻
"[-1, 11, 23, 26, 31]",઼
"[0, 12, 23, 26, 31]",ઽ
"[0, 12, 18, 26]",ા
"[4, 16, 24, 29, 33]",િ
"[5, 17, 21, 26, 38]",ી
"[0, 12, 21, 24, 36]",ુ
"[0, 9, 12, 15]",ૂ
"[5, 10, 12, 19]",ૃ
"[5, 8, 12, 14]",ૄ
"[12, 19, 24]",ૅ
"[5, 9, 17, 23]",૆
"[7, 12]",ે
"[12, 24, 30, 39]",ૈ
"[5, 17, 25, 34, 43]",ૉ
"[10, 22, 28, 36, 40]",૊
"[9, 21, 28, 37, 45]",ો
"[9, 21, 33, 37, 43]",ૌ
"[14, 26, 33, 38, 43]",્
"[7, 19, 27, 31, 35]",૎
"[15, 27, 30, 33, 36]",૏
"[16, 28, 32, 35]",ૐ
"[16, 28, 32, 35, 40]",૑
"[5, 17, 25, 33, 43]",૒
"[5, 17, 29, 35, 45]",૓
"[11, 23, 26, 32, 40]",૔
"[11, 23, 26, 35, 38]",૕
"[9, 21, 26, 36, 42]",૖
"[5, 17, 28, 33, 43]",૗
"[9, 21, 26, 33, 40]",૘
"[11, 23, 26, 33, 40]",૙
"[11, 23, 26, 33, 38]",૚
"[4, 16, 28, 32, 37]",૛
"[4, 16, 26, 32, 38]",૜
"[4, 16, 24, 33, 40]",૝
"[7, 19, 23, 31, 43]",૞
"[9, 21, 24, 31, 43]",૟
"[7, 19, 28, 29, 36, 38]",ૠ
"[7, 19, 21, 31, 37]",ૡ
"[-10, 0, 6, 14]",ૢ
"[5, 17, 26, 33]",ૣ
"[14, 26, 35, 38, 43]",૤
"[2, 14, 33, 36, 42]",૥
"[11, 23, 31, 35, 38]",૦
"[7, 19, 29, 35, 43]",૧
"[2, 14, 18, 24, 30]",૨
"[0, 12, 21, 29, 35]",૩
"[0, 12, 23, 29, 33]",૪
"[5, 17, 24, 31]",૫
"[9, 21, 30, 36, 38]",૬
"[12, 24, 26, 33, 42]",૭
"[11, 23, 31, 43]",૮
"[2, 14, 30, 36, 40]",૯
"[2, 14, 30, 35, 38]",૰
"[2, 14, 30, 33, 36]",૱
"[9, 21, 33, 37, 40]",૲
"[14, 26, 31, 38, 43]",૳
"[14, 26, 31, 36, 41]",૴
"[16, 28, 34, 36, 43]",૵
"[17, 29, 33, 36]",૶
"[-5, 7, 21, 25, 28]",૷
"[-3, 9, 17, 24, 33]",૸
"[-3, 9, 16, 25, 28]",ૹ
"[2, 14, 26, 29]",ૺ
"[-10, 2, 14, 21, 29]",ૻ
"[-8, 4, 13, 21, 31]",ૼ
"[-7, 5, 14, 21, 29]",૽
"[-8, 4, 22, 24, 31]",૾
"[11, 12, 21, 29]",૿
"[9, 12, 19, 26]",଀
"[12, 19, 26]",ଁ
"[9, 14, 24, 28]",ଂ
"[-7, 5, 12, 23]",ଃ
"[2, 14, 21, 24, 28]",଄
"[2, 14, 18, 26, 38]",ଅ
"[2, 14, 21, 24, 31]",ଆ
"[2, 14, 21, 24, 33]",ଇ
"[-1, 26, 35]",ଈ
"[0, 24, 31]",ଉ
"[0, 12, 16, 19, 24, 28]",ଊ
"[0, 12, 21, 26, 29]",ଋ
"[-7, 5, 19, 24, 28]",ଌ
"[-8, 4, 16, 24, 31]",଍
"[11, 14, 17, 26]",଎
"[0, 12, 24, 26, 31]",ଏ
"[4, 16, 17, 24, 33]",ଐ
"[-1, 11, 24, 28, 36]",଑
"[2, 14, 21, 28, 36]",଒
"[4, 16, 21, 28, 35]",ଓ
"[4, 16, 20, 28, 35]",ଔ
"[-1, 11, 23, 26, 32]",କ
"[10, 16, 19, 24]",ଖ
"[7, 11, 21, 29]",ଗ
"[4, 9, 12, 24]",ଘ
"[5, 17, 23, 29, 33]",ଙ
"[0, 12, 23, 28, 31]",ଚ
"[-5, 7, 19, 26, 29, 35]",ଛ
"[7, 19, 24, 31, 35]",ଜ
"[11, 23, 26, 29, 33]",ଝ
"[-1, 11, 19, 31, 38]",ଞ
"[7, 19, 27, 30, 36]",ଟ
"[0, 12, 24, 29, 31]",ଠ
"[2, 17, 21, 28]",ଡ
"[0, 12, 23, 28]",ଢ
"[14, 19, 21]",ଣ
"[4, 13, 19, 28]",ତ
"[5, 19, 21, 28]",ଥ
"[2, 5, 7, 11]",ଦ
"[7, 19, 23, 31, 41]",ଧ
"[14, 26, 33, 43]",ନ
"[12, 24, 31, 35, 38]",଩
"[9, 21, 24, 31, 41]",ପ
"[12, 24, 28, 31, 41]",ଫ
"[14, 26, 29, 31, 41]",ବ
"[13, 25, 31, 34, 40]",ଭ
"[5, 17, 26, 33, 45]",ମ
"[-1, 11, 14, 19, 31]",ଯ
"[5, 17, 21, 28, 33]",ର
"[2, 17, 19]",଱
"[0, 14, 19, 26]",ଲ
"[5, 11, 19, 21]",ଳ
"[7, 19, 21, 24]",଴
"[19, 28, 31]",ଵ
"[14, 19, 26, 29]",ଶ
"[-5, 5, 12, 14]",ଷ
"[0, 5, 10, 14]",ସ
"[0, 7, 19, 23]",ହ
"[-3, 7, 12, 16]",଺
"[-5, 2, 14, 17]",଻
"[0, 10, 12]",଼
"[-5, 7, 24, 26, 31]",ଽ
"[5, 17, 24, 29, 35]",ା
"[2, 4, 7, 12, 14, 16, 17]",ି
"[7, 9, 17]",ୀ
"[5, 17, 33, 43]",ୁ
"[5, 17, 33, 38, 43]",ୂ
"[0, 12, 24, 31, 36, 40]",ୃ
"[5, 17, 33, 41, 45]",ୄ
"[5, 17, 33, 40, 43]",୅
"[9, 21, 31, 37, 40]",୆
"[17, 29, 31, 35, 41]",େ
"[12, 24, 31, 36, 43]",ୈ
"[5, 17, 29, 33, 41, 45]",୉
"[7, 19, 29, 31, 35, 38]",୊
"[12, 24, 31, 39]",ୋ
"[12, 24, 27, 36, 39]",ୌ
"[12, 24, 29, 36, 41]",୍
"[12, 24, 27, 31, 43]",୎
"[5, 17, 24, 32, 39]",୏
"[7, 19, 24, 29, 38]",୐
"[3, 15, 24, 36, 43]",୑
"[3, 15, 24, 31, 43]",୒
"[12, 24, 27, 31, 39]",୓
"[15, 27, 34, 43]",୔
"[3, 15, 27, 31, 39]",୕
"[17, 29, 36, 44]",ୖ
"[15, 27, 31, 36, 43]",ୗ
"[14, 26, 32, 36, 41]",୘
"[10, 22, 31, 38]",୙
"[8, 20, 26, 31, 36]",୚
"[12, 24, 26, 36, 41]",୛
"[14, 23, 26]",ଡ଼
"[4, 12, 31]",ଢ଼
"[4, 12, 21, 31]",୞
"[7, 19, 22, 31, 37]",ୟ
"[7, 19, 23, 31, 39]",ୠ
"[7, 19, 21, 31, 36]",ୡ
"[-8, 4, 16, 23, 26]",ୢ
"[-3, 9, 16, 23, 26]",ୣ
"[0, 26, 29]",୤
"[5, 17, 21, 24, 31]",୥
"[-1, 19]",୦
"[-8, 4, 16]",୧
"[0, 7, 12]",୨
"[2, 5, 17]",୩
"[0, 4, 12, 14]",୪
"[-3, 9, 16, 24, 28]",୫
"[2, 14, 18, 21, 30]",୬
"[0, 12, 18, 21, 26]",୭
"[-3, 9, 18, 24, 36]",୮
"[2, 14, 19, 21, 33]",୯
"[4, 16, 19, 25, 33]",୰
"[6, 18, 21, 26]",ୱ
"[0, 4, 9]",୲
"[-8, 4, 7]",୳
"[-5, 4, 9, 12]",୴
"[-10, 5, 12, 17]",୵
"[11, 26]",୶
"[7, 11, 16, 25]",୷
"[17, 21, 24, 33]",୸
"[21, 24, 28]",୹
"[21, 24, 29, 33]",୺
"[14, 23, 29, 35]",୻
"[19, 23, 31, 35]",୼
"[7, 16, 19, 24, 28]",୽
"[17, 21, 29, 33]",୾
"[7, 12, 16, 19, 24]",୿
"[2, 14, 19, 23, 33]",஀
"[-1, 11, 20, 26, 35]",஁
"[0, 12, 21, 24, 33]",ஂ
"[7, 19, 24, 31, 33]",ஃ
"[-5, 7, 26, 29, 31]",஄
"[2, 9, 12, 14]",அ
"[-5, 5, 11, 12]",ஆ
"[2, 6, 14, 24]",இ
"[0, 5, 14, 19]",ஈ
"[5, 12, 19]",உ
"[11, 17, 21]",ஊ
"[9, 17, 21]",஋
"[0, 7, 12, 17, 21]",஌
"[-5, 9, 17, 19]",஍
"[-5, 7, 11, 14, 17]",எ
"[-5, 7, 12, 19]",ஏ
"[7, 19, 23, 24, 31]",ஐ
"[10, 22, 31, 36, 40]",஑
"[9, 21, 28, 37, 43]",ஒ
"[5, 17, 28, 36, 45]",ஓ
"[2, 6, 9, 18]",ஔ
"[2, 7, 9, 21]",க
"[6, 9, 14]",஖
"[0, 12, 19, 29, 35]",஗
"[2, 12, 14, 21]",஘
"[8, 20, 26, 36, 41]",ங
"[5, 17, 29, 36, 44]",ச
"[10, 22, 26, 34, 46]",஛
"[12, 24, 27, 36, 44]",ஜ
"[7, 19, 27, 34, 46]",஝
"[10, 22, 29, 32, 38]",ஞ
"[8, 20, 27, 36, 44]",ட
"[10, 22, 26, 32, 41]",஠
"[11, 23, 29, 38, 43]",஡
"[11, 23, 29, 31, 39]",஢
"[12, 24, 27, 31, 38]",ண
"[8, 20, 26, 36, 39, 41]",த
"[5, 17, 26, 32, 36]",஥
"[5, 17, 32, 38, 43]",஦
"[5, 17, 32, 38, 41]",஧
"[7, 19, 31, 36, 39]",ந
"[5, 12, 20, 26]",ன
"[-3, 9, 19, 25, 31]",ப
"[-3, 9, 21, 25, 29]",஫
"[0, 12, 14, 23, 29]",஬
"[-7, 5, 17, 21, 33]",஭
"[-6, 6, 15, 21, 24]",ம
"[-5, 7, 19, 21, 28]",ய
"[-5, 17, 21]",ர
"[-1, 5, 7]",ற
"[5, 19]",ல
"[5, 17, 26]",ள
"[0, 10, 12, 16]",ழ
"[-5, 7, 17, 24]",வ
"[5, 12, 16, 19, 24]",ஶ
"[3, 12, 17, 21, 26]",ஷ
"[3, 12, 16, 19, 24]",ஸ
"[3, 12, 19, 24, 28]",ஹ
"[5, 11, 19, 24, 28]",஺
"[9, 10, 16, 21, 26]",஻
"[9, 10, 12, 16, 21]",஼
"[9, 10, 12, 16, 24]",஽
"[5, 9, 12, 16, 24]",ா
"[3, 5, 12, 17, 21]",ி
"[3, 5, 11, 14, 19]",ீ
"[5, 14, 17, 24]",ு
"[0, 10, 16, 19, 24]",ூ
"[7, 10, 12, 16, 24]",௃
"[5, 7, 12, 16, 24]",௄
"[5, 12, 19, 24, 28]",௅
"[3, 11, 19, 26, 31]",ெ
"[9, 19, 24, 31]",ே
"[3, 7, 19, 23, 31]",ை
"[3, 11, 14, 26, 33]",௉
"[5, 11, 14, 26, 31]",ொ
"[9, 10, 16, 24, 28]",ோ
"[9, 16, 23, 28]",ௌ
"[9, 10, 16, 21, 24]",்
"[9, 14, 21, 24]",௎
