Start,1
"[11, 12, 23, 24, 26, 28, 31, 33, 36, 38]",–
"[24, 28, 33, 36]",—
"[2, 14, 24, 26, 33, 35, 41]",―
"[2, 29, 41]",‖
"[2, 4, 14, 16, 25, 26, 31, 40]",‗
"[16, 25, 31, 40]",‘
"[5, 16, 17, 25, 26, 31, 33, 38, 40]",’
"[23, 38]",‚
"[0, 36, 40]",‛
"[7, 19, 22, 26]",“
"[4, 5, 16, 19, 21, 26, 28]",”
"[4, 16, 19, 21, 28]",„
"[-1, 11, 16, 26, 35]",‟
"[1, 13, 16, 22, 31]",†
"[2, 4, 14, 16, 17, 19, 25, 26, 28, 29]",‡
"[16, 19, 21, 28]",•
"[2, 14, 16, 17, 19, 21, 28, 29]",‣
"[4, 5, 16, 17, 19, 21, 25, 28]",․
"[4, 5, 16, 17, 19, 21, 26, 28]",‥
"[4, 21, 28]",…
"[4, 25, 28]",‧
"[2, 4, 14, 17, 25, 26, 28, 29]", 
"[2, 4, 14, 16, 17, 19, 21, 28, 29]", 
"[5, 9, 16, 21]",‪
"[4, 8, 11, 23]",‫
"[-7, -5, 7, 19, 24, 28]",‬
"[7, 16, 17, 19, 24]",‭
"[2, 14, 19, 23, 24, 26, 28]",‮
"[2, 14, 18, 19, 23, 26]", 
"[-5, 7, 16, 19, 26]",‰
"[0, 7, 16, 22]",‱
"[-12, 0, 9, 12]",′
"[-12, 0, 7, 10]",″
"[-2, 2, 14, 17]",‴
"[-2, 4, 12, 16]",‵
"[7, 16, 22, 25]",‶
"[-7, 5, 17, 22, 31]",‷
"[12, 16, 24, 33]",‸
"[7, 17, 19, 26, 35]",‹
"[-5, 17, 23, 28]",›
"[-10, 18, 21]",※
"[17, 19, 26, 35]",‼
"[0, 2, 12, 14, 16, 17, 19, 26, 28]",‽
"[-12, -7, 0, 5, 16, 17, 24, 31, 33]",‾
"[2, 4, 14, 16, 17, 19, 24, 26]",‿
"[2, 7, 11, 21]",⁀
"[0, 9, 12, 21]",⁁
"[17, 23, 31]",⁂
"[5, 17, 24, 33, 40, 41]",⁃
"[7, 19, 26, 28, 31, 36, 38]",⁄
"[0, 2, 12, 28, 31, 36]",⁅
"[7, 19, 31, 41]",⁆
"[5, 17, 24, 33, 38, 40]",⁇
"[5, 17, 24, 26, 33, 38, 41]",⁈
"[7, 19, 28, 31, 36, 38]",⁉
"[2, 4, 14, 16, 24, 26, 31]",⁊
"[-5, 7, 10, 13]",⁋
"[-1, 14, 17]",⁌
"[-5, 11, 14]",⁍
"[1, 7, 16, 21]",⁎
"[2, 6, 12, 14]",⁏
"[0, 10, 16, 26]",⁐
"[7, 11, 17, 28]",⁑
"[9, 12, 15, 18]",⁒
"[-7, 2, 9, 12]",⁓
"[-7, 2, 12, 21]",⁔
"[4, 8, 12, 24]",⁕
"[-7, 8, 14, 23]",⁖
"[-3, 12, 16, 17]",⁗
"[4, 9, 16, 24]",⁘
"[2, 8, 16, 23]",⁙
"[1, 9, 16]",⁚
"[-10, 5, 9, 12]",⁛
"[-5, 7, 14, 17, 26, 29]",⁜
"[-5, 7, 12, 17, 24, 29]",⁝
"[-5, 7, 11, 17, 23, 29]",⁞
"[-5, 7, 9, 17, 21, 29]", 
"[-5, 7, 17, 19, 29]",⁠
"[-5, 7, 19, 23, 31, 35]",⁡
"[-5, 7, 17, 21, 29, 33]",⁢
"[-5, 7, 16, 19, 28, 31]",⁣
"[0, 12, 16, 23, 28, 35]",⁤
"[5, 9, 14, 19, 26, 31]",⁥
"[5, 9, 14, 17, 26, 29]",⁦
"[7, 12, 16, 24, 28]",⁧
"[-5, 7, 13, 16, 25, 28]",⁨
"[0, 12, 14, 17, 26, 29]",⁩
"[5, 17, 26, 32, 38]",⁪
"[7, 19, 24, 31, 39]",⁫
"[14, 26, 32, 34, 41]",⁬
"[15, 27, 31, 34, 39]",⁭
"[12, 24, 29, 34, 41]",⁮
"[12, 24, 29, 41]",⁯
"[12, 24, 29, 33, 41]",⁰
"[10, 22, 29, 33, 34, 38]",ⁱ
"[2, 14, 26, 31, 34]",⁲
"[7, 19, 22, 31]",⁳
"[17, 26, 31]",⁴
"[3, 15, 17, 27, 31, 36]",⁵
"[3, 5, 15, 17, 27, 31, 36]",⁶
"[3, 5, 15, 27, 31, 36]",⁷
"[19, 26, 31]",⁸
"[-7, -1, 5, 11, 21, 24, 29]",⁹
"[0, 12, 18, 21]",⁺
"[-5, -1, 7, 11, 17, 19, 26]",⁻
"[-5, 7, 12, 19, 24, 28]",⁼
"[-8, -5, 4, 7, 17, 19, 23, 24, 26, 28]",⁽
"[-5, -1, 7, 11, 17, 19, 23, 26]",⁾
"[-5, 7, 19, 21, 24, 28]",ⁿ
"[-5, 0, 7, 12, 24, 28, 31]",₀
"[0, 12, 19, 24, 28, 33]",₁
"[0, 2, 12, 14, 23, 24, 28, 29, 31]",₂
"[23, 29, 31]",₃
"[-5, 2, 7, 14, 23, 29, 31]",₄
"[-5, 2, 7, 14, 17, 23, 31]",₅
"[0, 12, 24, 28, 31, 33]",₆
"[-8, -5, 4, 7, 12, 19, 24, 28]",₇
"[-12, -5, 0, 7, 12, 16, 19, 24]",₈
"[2, 14, 23, 31, 35]",₉
"[2, 14, 24, 31, 35]",₊
"[-1, 11, 19, 31, 41]",₋
"[0, 12, 28, 31, 34]",₌
"[0, 12, 26, 29, 34]",₍
"[0, 12, 22, 28, 34]",₎
"[5, 17, 26, 29, 34]",₏
"[7, 19, 22, 26, 33]",ₐ
"[7, 19, 22, 26, 38]",ₑ
"[7, 19, 22, 28, 38]",ₒ
"[11, 23, 29, 32, 38]",ₓ
"[12, 24, 29, 33, 36]",ₔ
"[0, 12, 26, 28, 34]",ₕ
"[10, 22, 26, 29, 38]",ₖ
"[7, 19, 22, 31, 38]",ₗ
"[-1, 7, 17, 21]",ₘ
"[7, 12, 17, 23]",ₙ
"[4, 8, 16]",ₚ
"[4, 9, 16, 18]",ₛ
"[2, 11, 16, 20]",ₜ
"[0, 9, 16, 28]",₝
"[2, 16, 19, 24]",₞
"[-10, 2, 9, 19]",₟
"[-7, 5, 14, 23, 31]",₠
"[-8, 4, 19, 24, 36]",₡
"[-8, 4, 19, 24, 29]",₢
"[5, 14, 23, 31]",₣
"[-8, 24, 29]",₤
"[-7, 14, 23, 31]",₥
"[-5, 14, 23, 31]",₦
"[-7, 5, 19, 21, 24, 28]",₧
"[-7, 5, 24, 28]",₨
"[-4, 8, 16, 23]",₩
"[-4, -3, 8, 9, 18, 24, 26]",₪
"[-4, 8, 18, 24, 26]",₫
"[12, 18, 27, 35]",€
"[-5, 7, 17, 19, 23, 24, 26]",₭
"[1, 13, 16, 21]",₮
"[-5, 7, 19, 26, 28, 31]",₯
"[0, 12, 28, 35]",₰
"[0, 12, 20, 28]",₱
"[0, 12, 20, 21, 28, 33]",₲
"[2, 28, 31]",₳
"[-4, 8, 9, 18, 24, 26]",₴
"[-4, 24, 26]",₵
"[0, 27, 35]",₶
"[27, 33]",₷
"[-5, -4, 8, 18, 24, 26, 28]",₸
"[12, 19, 36]",₹
"[13, 22, 28, 31]",₺
"[1, 2, 14, 21, 28, 31]",₻
"[-4, 8, 18]",₼
"[27, 35]",₽
"[-4, 7, 19, 24, 28]",₾
"[12, 16, 19, 23, 24, 26]",₿
"[13, 22, 28]",⃀
"[-4, -3, 8, 18, 24, 26]",⃁
"[12, 19, 31]",⃂
"[7, 14, 29]",⃃
"[0, 12, 18, 27, 33, 35]",⃄
"[-5, 7, 14, 29]",⃅
"[1, 28, 31]",⃆
"[14, 21, 31]",⃇
"[0, 12, 20, 26, 29]",⃈
"[0, 12, 16, 22, 33]",⃉
"[-12, -5, 0, 7, 12, 16, 17, 19, 23, 24]",⃊
"[-5, 7, 14, 17, 19, 23, 29]",⃋
"[-5, 7, 14, 17, 19, 23]",⃌
"[-12, -5, 0, 7, 12, 16, 17, 19, 24]",⃍
"[-5, 7, 14, 16, 23, 24, 31]",⃎
"[-7, -5, 5, 7, 24, 28, 29, 31, 33]",⃏
"[-5, 0, 7, 12, 16, 17, 19, 23, 24]",⃐
"[-5, 7, 17, 19, 23, 29]",⃑
"[-8, 0, 4, 12, 16, 19, 24, 31]",⃒
"[-5, 0, 7, 12, 14, 16, 23, 24, 31]",⃓
"[-8, -5, 4, 7, 19, 24, 28]",⃔
"[-12, -5, 0, 7, 16, 17, 23, 24, 26]",⃕
"[0, 12, 28, 29, 31, 33]",⃖
"[0, 4, 12, 16, 19, 24, 28]",⃗
"[-5, 7, 17, 19, 26, 28]",⃘
"[0, 12, 24, 26, 28, 29]",⃙
"[-1, 9, 12, 17]",⃚
"[-3, 7, 11, 14]",⃛
"[-1, 7, 16]",⃜
"[-8, 7, 13, 16]",⃝
"[5, 17, 19, 24, 29, 31, 33]",⃞
"[4, 16, 19, 28, 31, 36]",⃟
"[-5, 7, 14, 19, 26, 31, 35]",⃠
"[0, 12, 28, 40]",⃡
"[0, 12, 23, 28, 40]",⃢
"[4, 5, 16, 17, 19, 28, 29, 31, 36]",⃣
"[16, 23, 28, 31]",⃤
"[16, 19, 23, 28]",⃥
"[2, 4, 14, 16, 19, 23, 24, 29]",⃦
"[-5, 2, 5, 11]",⃧
"[-3, 5, 17, 21]",⃨
"[0, 5, 17, 21]",⃩
"[-7, 12, 21, 24]",⃪
"[7, 19, 29, 36, 45]",⃫
"[0, 12, 24, 36, 40]",⃬
"[4, 5, 16, 17, 29, 31, 33, 36, 38, 40]",⃭
"[11, 23, 38, 43]",⃮
"[29, 36, 41]",⃯
"[7, 19, 29, 34, 41]",⃰
"[7, 29, 34, 41]",⃱
"[4, 16, 24, 33, 43]",⃲
"[4, 16, 24, 43]",⃳
"[0, 12, 28, 36, 40]",⃴
"[0, 12, 30, 36, 40]",⃵
"[7, 19, 29, 35, 43]",⃶
"[5, 7, 19, 28, 31, 33, 36, 38]",⃷
"[7, 19, 29, 41]",⃸
"[4, 5, 16, 17, 29, 31, 33, 38]",⃹
"[9, 21, 29, 41]",⃺
"[7, 19, 36, 45]",⃻
"[21, 29, 36, 41]",⃼
"[14, 35, 38]",⃽
"[7, 17, 19, 28, 29, 31, 33, 36, 38]",⃾
"[9, 29, 36, 41]",⃿
"[-8, 4, 12, 17, 21]",℀
"[-8, 12, 17, 21]",℁
"[-6, 6, 9, 21, 26]",ℂ
"[-6, 6, 9, 14, 21, 26]",℃
"[-10, 2, 9, 14, 17]",℄
"[-15, -3, 9, 12, 16]",℅
"[-19, -7, 9, 12, 17]",℆
"[-7, 5, 9, 14, 21]",ℇ
"[-5, 7, 9, 12, 16]",℈
"[-7, -5, 5, 7, 9, 12, 17]",℉
"[-5, 7, 11, 12, 14, 19]",ℊ
"[-8, 4, 8, 16, 23]",ℋ
"[-8, 4, 7, 23]",ℌ
"[-10, 2, 7, 17, 23]",ℍ
"[-5, 7, 14, 16, 17, 19, 23]",ℎ
"[-8, 7, 19, 23]",ℏ
"[-10, 2, 7, 23]",ℐ
"[-7, 5, 7, 9, 12, 17]",ℑ
"[4, 7, 23]",ℒ
"[7, 19, 24, 29, 36]",ℓ
"[0, 12, 24, 26, 28, 29, 31]",℔
"[0, 12, 24, 28, 35, 36]",ℕ
"[5, 24, 33, 38]",№
"[9, 21, 24, 31, 38]",℗
"[11, 23, 29, 31]",℘
"[8, 20, 36, 39]",ℙ
"[8, 20, 26, 36, 39]",ℚ
"[8, 36, 41]",ℛ
"[8, 20, 36, 41]",ℜ
"[12, 24, 27, 31]",ℝ
"[8, 20, 36, 39, 41]",℞
"[8, 36]",℟
"[5, 17, 32, 38]",℠
"[7, 36, 43]",℡
"[8, 20, 24, 36]",™
"[19, 28, 36, 43]",℣
"[-3, 0, 9, 17, 24, 28, 29]",ℤ
"[2, 4, 14, 16, 19, 24, 29, 31]",℥
"[5, 17, 31]",Ω
"[2, 14, 24, 29, 38]",℧
"[2, 14, 29, 38]",ℨ
"[9, 11, 21, 23, 26, 31, 36, 38]",℩
"[2, 4, 14, 16, 24, 26, 31, 35, 36]",K
"[0, 2, 14, 19, 28, 29, 35, 36]",Å
"[5, 9, 17, 21, 24, 28, 29, 36, 38]",ℬ
"[-3, 0, 9, 12, 17, 19, 24, 29]",ℭ
"[-5, 7, 9, 17, 19, 24, 28, 29]",℮
"[21, 26, 31]",ℯ
"[11, 21, 23, 26, 31, 38]",ℰ
"[2, 4, 14, 26, 31, 35, 36]",ℱ
"[0, 2, 12, 14, 19, 24, 28, 29, 35, 36]",Ⅎ
"[0, 4, 12, 16, 24, 28, 31]",ℳ
"[5, 7, 17, 19, 24, 29, 35]",ℴ
"[5, 9, 17, 24, 28, 29, 36, 38]",ℵ
"[5, 9, 17, 24, 29, 38]",ℶ
"[4, 14, 16, 19, 24, 29, 31]",ℷ
"[17, 24, 29, 38]",ℸ
"[9, 21, 26, 31]",ℹ
"[9, 11, 21, 23, 26, 31, 38]",℺
"[2, 4, 14, 16, 24, 26, 31, 35]",℻
"[23, 24, 28]",ℼ
"[0, 4, 12, 24, 28, 31, 36]",ℽ
"[5, 9, 17, 21, 24, 29, 38]",ℾ
"[-1, 11, 16, 26, 28]",ℿ
"[-8, 4, 16, 23, 32]",⅀
"[1, 13, 21, 28, 31]",⅁
"[5, 17, 21, 24, 27]",⅂
"[5, 17, 21, 27]",⅃
"[4, 16, 21, 25, 33]",⅄
"[-5, 2, 7, 14, 21, 26, 29, 35]",ⅅ
"[-5, 7, 23, 24, 29, 31, 33]",ⅆ
"[-5, 7, 23, 29, 31, 33]",ⅇ
"[5, 17, 21, 24, 26, 27]",ⅈ
"[-5, 7, 24, 26, 29, 33]",ⅉ
"[-5, 7, 23, 24, 29, 31]",⅊
"[-7, 5, 20, 24, 26]",⅋
"[-9, 3, 19, 24, 31]",⅌
"[-4, 8, 17, 24, 26]",⅍
"[0, 6, 15]",ⅎ
"[-7, 1, 10, 19]",⅏
"[-5, 5, 7]",⅐
"[-5, 3, 7, 11]",⅑
"[3, 6, 9, 12]",⅒
"[4, 8, 11]",⅓
"[-7, 1, 9, 19]",⅔
"[-7, 5, 11, 21]",⅕
"[-3, 2, 6, 12]",⅖
"[5, 17, 21, 26, 31]",⅗
"[0, 12, 16, 28, 36]",⅘
"[-5, 7, 11, 17, 28]",⅙
"[-5, 7, 14, 17, 26]",⅚
"[11, 12, 16, 19]",⅛
"[4, 17, 20, 26]",⅜
"[5, 14, 20, 23]",⅝
"[-5, 11, 17, 21]",⅞
"[2, 9, 17, 19]",⅟
"[3, 9, 12, 18]",Ⅰ
"[2, 12, 14, 17]",Ⅱ
"[7, 11, 16, 19]",Ⅲ
"[7, 11, 14, 16, 17]",Ⅳ
"[8, 12, 17, 26]",Ⅴ
"[9, 12, 18, 27]",Ⅵ
"[7, 11, 17, 23, 26]",Ⅶ
"[2, 12, 17, 26]",Ⅷ
"[0, 14, 19, 29]",Ⅸ
"[0, 16, 19, 31]",Ⅹ
"[7, 11, 17, 24]",Ⅺ
"[2, 11, 17]",Ⅻ
"[9, 21, 28, 31, 36]",Ⅼ
"[2, 14, 26, 36]",Ⅽ
"[2, 14, 26, 28, 36]",Ⅾ
"[7, 19, 26, 28, 29, 36]",Ⅿ
"[2, 14, 26, 28, 29, 36]",ⅰ
"[-7, 9, 17, 26]",ⅱ
"[-3, 5, 12, 23]",ⅲ
"[0, 12, 16, 20, 28]",ⅳ
"[-5, 7, 12, 17, 24]",ⅴ
"[-8, 4, 13, 19, 21]",ⅵ
"[-12, 0, 7]",ⅶ
"[24, 31, 43]",ⅷ
"[0, 4, 12, 16, 24, 28, 31, 40, 43]",ⅸ
"[0, 12, 28, 31, 43]",ⅹ
"[0, 12, 26, 31, 41]",ⅺ
"[0, 12, 24, 26, 28, 31, 36, 41, 43]",ⅻ
"[12, 24, 29, 36, 45]",ⅼ
"[12, 24, 28, 29, 36, 43, 45]",ⅽ
"[5, 9, 17, 21, 24, 29, 33, 36]",ⅾ
"[9, 12, 21, 24, 28, 29, 31, 33]",ⅿ
"[0, 7, 12, 19, 23, 28, 31, 38, 43]",ↀ
"[0, 12, 24, 26, 31, 40, 41]",ↁ
"[0, 11, 14, 17]",ↂ
"[0, 14, 18, 24]",Ↄ
"[0, 14, 16, 23]",ↄ
"[10, 12, 16, 28]",ↅ
"[9, 13, 19, 29]",ↆ
"[2, 14, 17, 28]",ↇ
"[0, 12, 15, 19, 26]",ↈ
"[-1, 11, 17, 20, 27]",↉
"[-1, 11, 17, 20, 26]",↊
"[-7, 5, 14, 20, 24]",↋
"[2, 14, 17, 19, 22]",↌
"[0, 2, 5, 12, 15, 17]",↍
"[0, 2, 5, 12, 15, 17, 24, 29]",↎
"[5, 12, 17, 24, 29]",↏
"[2, 5, 12, 17, 24, 29]",←
"[2, 5, 12, 17, 24, 28, 31]",↑
"[0, 2, 5, 12, 15, 17, 24, 29, 33]",→
"[5, 12, 17, 24, 29, 33]",↓
"[2, 5, 12, 17, 24, 29, 33]",↔
"[2, 24, 29, 33]",↕
"[0, 2, 5, 12, 15, 17, 24, 31, 34]",↖
"[2, 5, 12, 17, 24, 31, 34]",↗
"[24, 31, 34]",↘
"[0, 2, 5, 12, 15, 17, 24, 29, 33, 48]",↙
"[2, 24, 31, 34]",↚
"[0, 5, 12, 15, 17, 24, 29, 33]",↛
"[0, 2, 12, 15, 19]",↜
"[2, 12, 19, 24, 28, 31]",↝
"[2, 24, 28, 31]",↞
"[0, 2, 12, 15, 19, 24, 29, 33]",↟
"[12, 19, 24, 29, 33]",↠
"[2, 12, 19, 24, 31, 34]",↡
"[0, 2, 12, 15, 19, 28, 31, 36]",↢
"[2, 12, 19, 28, 31, 36]",↣
"[12, 19, 28, 31, 36]",↤
"[2, 28, 31, 36]",↥
"[2, 12, 19, 28, 31, 34, 38]",↦
"[2, 28, 31, 34, 38]",↧
"[12, 19, 28, 31, 34]",↨
"[2, 12, 19, 24, 29, 33]",↩
"[0, 2, 12, 15, 19, 24, 28, 31]",↪
"[0, 2, 12, 15, 19, 24, 28, 31, 48, 60]",↫
"[12, 19, 24, 28, 31, 60]",↬
"[2, 12, 19, 24, 28, 31, 60]",↭
"[24, 28, 31, 60]",↮
"[2, 12, 19, 60]",↯
[60],↰
"[0, 2, 15, 17, 24, 29, 33, 36]",↱
"[2, 17, 24, 29, 33, 36]",↲
"[2, 17, 29, 34, 38]",↳
"[2, 29, 34, 38]",↴
"[0, 15, 17, 24, 29, 36, 39]",↵
"[17, 24, 29, 34, 38]",↶
"[29, 33, 36]",↷
"[0, 2, 10, 15, 17, 22, 26, 29, 34]",↸
"[10, 17, 22, 26, 29, 34]",↹
"[2, 10, 17, 22, 26, 29, 34]",↺
"[26, 29, 34]",↻
"[0, 2, 10, 15, 17, 22, 29, 34, 38]",↼
"[10, 17, 22, 29, 33, 36]",↽
"[0, 2, 5, 12, 15, 17, 24, 29, 33, 36]",↾
"[5, 12, 17, 24, 28, 31, 34]",↿
"[2, 60]",⇀
"[0, 2, 5, 12, 15, 17, 24, 29, 33, 48, 60]",⇁
"[5, 12, 17, 24, 29, 33, 60]",⇂
"[2, 5, 12, 17, 24, 29, 33, 60]",⇃
"[24, 29, 33, 60]",⇄
"[2, 5, 12, 17, 60]",⇅
"[0, 2, 12, 15, 19, 22, 24, 28, 31]",⇆
"[12, 19, 22, 24, 29]",⇇
"[2, 12, 19, 22, 24, 31]",⇈
"[12, 19, 22, 24, 31]",⇉
"[0, 2, 15, 17, 21, 24, 29]",⇊
"[2, 17, 21, 24, 29]",⇋
"[0, 12, 15, 17, 21, 24, 29]",⇌
"[12, 17, 21, 24, 29]",⇍
"[2, 9, 17, 21, 24, 29]",⇎
"[9, 17, 21, 24, 29]",⇏
"[0, 2, 5, 15, 17, 21, 24, 29]",⇐
"[0, 2, 12, 15, 19, 24, 31]",⇑
"[12, 19, 24, 31]",⇒
"[2, 12, 19, 24, 31]",⇓
"[2, 12, 24]",⇔
"[2, 24, 29, 33, 60]",⇕
"[0, 5, 12, 15, 17, 24, 29]",⇖
"[28, 31, 34, 38]",⇗
"[2, 24, 28, 31, 60]",⇘
"[17, 24, 29, 33, 36]",⇙
"[0, 2, 15, 17, 24, 29, 36, 39]",⇚
"[0, 2, 5, 15, 17]",⇛
"[0, 2, 7, 12, 15, 19, 24, 31]",⇜
"[2, 7, 12, 19, 24, 31]",⇝
"[0, 2, 12, 15, 17, 21, 24, 29, 48, 60]",⇞
"[12, 17, 21, 24, 29, 60]",⇟
"[2, 9, 17, 21, 24, 29, 60]",⇠
"[9, 17, 21, 24, 29, 60]",⇡
"[0, 2, 5, 15, 17, 21, 24, 29, 48, 60]",⇢
"[5, 17, 21, 24, 29, 60]",⇣
"[2, 5, 60]",⇤
"[5, 60]",⇥
"[0, 5, 12, 15, 17]",⇦
"[9, 14, 23, 26]",⇧
"[9, 16, 23, 26]",⇨
"[4, 7, 9, 12]",⇩
"[2, 7, 14, 24]",⇪
"[2, 9, 14, 24]",⇫
"[-7, 4, 12, 19]",⇬
"[-7, 2, 14, 17]",⇭
"[-7, 2, 12, 16]",⇮
"[-5, 5, 7, 9]",⇯
"[-5, 5, 7, 12]",⇰
"[2, 7, 17, 19]",⇱
"[-3, 14, 16, 23]",⇲
"[4, 7, 19, 28]",⇳
"[-5, 14, 19, 23]",⇴
"[12, 14, 24, 26, 31, 36, 40, 41]",⇵
"[14, 26, 31, 36, 41]",⇶
"[12, 14, 24, 26, 31, 35, 36, 40, 41]",⇷
"[14, 26, 29, 31, 33, 35, 41]",⇸
"[14, 26, 41]",⇹
"[5, 7, 17, 19, 31, 33, 36, 40, 41]",⇺
"[14, 16, 26, 28, 31, 36, 41, 43]",⇻
"[12, 14, 24, 26, 29, 33, 36, 40, 41]",⇼
"[12, 24, 31, 35, 36, 40]",⇽
"[4, 5, 16, 17, 31, 33, 36, 41, 43]",⇾
"[0, 12, 16, 24, 28, 33]",⇿
"[-8, -3, 4, 9, 19, 21, 24, 29, 31]",∀
"[-5, 5, 7, 12, 24, 28, 33]",∁
"[-1, 11, 14, 23, 26, 31]",∂
"[-5, 7, 14, 21, 23, 30, 31]",∃
"[-3, 0, 9, 21, 24, 28, 29]",∄
"[-8, -7, 4, 5, 12, 19, 24, 31, 33]",∅
"[2, 14, 21, 23, 30, 31]",∆
"[-8, -3, 4, 9, 19, 21, 24, 31]",∇
"[-7, -5, 7, 12, 24, 28, 33]",∈
"[-3, 9, 12, 19, 21, 24, 28, 29]",∉
"[-7, 4, 5, 12, 19, 24, 31, 33]",∊
"[-7, -5, 5, 7, 12, 24, 28, 33]",∋
"[-8, 19, 23]",∌
"[-8, 19, 28]",∍
"[7, 12, 19, 24, 28, 31, 35, 36, 38]",∎
"[4, 12, 16, 24, 31, 36, 40]",∏
"[7, 19, 31, 33, 35, 36, 38]",∐
"[7, 19, 31, 33, 36]",∑
"[10, 22, 26, 29, 34]",−
"[8, 20, 27, 36, 41]",∓
"[8, 20, 24, 29, 38]",∔
"[5, 17, 24, 32, 36]",∕
"[5, 17, 24, 32, 38]",∖
"[4, 11, 19, 28]",∗
"[2, 12, 19]",∘
"[7, 16, 24, 28]",∙
"[7, 14, 26, 29]",√
"[9, 12, 26, 29]",∛
"[7, 17, 26, 29]",∜
"[12, 16, 28, 31]",∝
"[14, 16, 26, 31]",∞
"[9, 19, 24]",∟
"[17, 19, 26, 31]",∠
"[2, 5, 14, 17, 19, 24, 29, 35]",∡
"[4, 16, 23, 24, 28, 32, 33]",∢
"[-4, -3, 8, 9, 16, 23, 24, 26]",∣
"[4, 16, 20, 24, 28, 33]",∤
"[16, 23, 28]",∥
"[-4, -3, 9, 16, 23, 24, 26]",∦
"[2, 14, 17, 19, 24, 29, 35]",∧
"[4, 16, 24, 28, 33, 35]",∨
"[16, 24, 28, 33]",∩
"[-4, 16, 23, 28]",∪
"[2, 14, 17, 19, 24, 29, 33, 35]",∫
"[-4, -3, 8, 9, 16, 24]",∬
"[4, 16, 20, 24, 28, 33, 35]",∭
"[2, 5, 14, 19, 29, 33, 35]",∮
"[-3, 8, 9, 16, 24]",∯
"[-3, 0, 9, 21, 24, 29]",∰
"[11, 19, 23, 26, 31]",∱
"[-1, 0, 28, 31]",∲
"[12, 14, 21, 24, 26, 30]",∳
"[2, 7, 19, 23, 26, 31]",∴
"[0, 7, 12, 24, 31, 40]",∵
"[4, 7, 31, 38]",∶
"[5, 9, 17, 26, 33, 36]",∷
"[0, 12, 19, 31]",∸
"[2, 5, 14, 26, 29, 33]",∹
"[-1, 0, 12, 19, 26, 29]",∺
"[0, 7, 19, 23, 24, 26, 28]",∻
"[0, 2, 12, 14, 21, 24, 26, 30]",∼
"[0, 4, 9, 18, 21, 30]",∽
"[-7, 7, 12, 23, 24, 35]",∾
"[-5, 4, 12, 19, 24, 31]",∿
"[-5, 5, 7, 14, 19, 26]",≀
"[0, 2, 7, 11, 19, 23]",≁
"[-5, 4, 11, 13, 23, 25]",≂
"[-5, 7, 11, 16, 23, 28]",≃
"[0, 4, 14]",≄
"[7, 14, 19]",≅
"[5, 9, 14, 23]",≆
"[5, 11, 17, 21]",≇
"[2, 5, 9, 17, 23]",≈
"[5, 7, 16, 24]",≉
"[-5, 12, 14, 19]",≊
"[7, 12, 16, 23]",≋
"[7, 14, 19, 22]",≌
"[5, 12, 15, 21]",≍
"[8, 12, 24]",≎
"[-4, 12, 17, 24]",≏
"[7, 10, 15]",≐
"[-5, 7, 10, 14]",≑
"[-4, 14, 17, 22]",≒
"[-5, 10, 15, 22]",≓
"[2, 12, 17, 20]",≔
"[5, 8, 14, 17]",≕
"[5, 10, 14, 19]",≖
"[-2, 5, 12, 14]",≗
"[0, 7, 9, 16]",≘
"[-3, 5, 14]",≙
"[-6, 9, 12, 14]",≚
"[-13, -1, 2, 11, 14]",≛
"[-13, -1, 2, 7, 11]",≜
"[-12, 0, 4, 7, 11]",≝
"[-7, 4, 7, 16, 19]",≞
"[-7, 2, 5, 14, 17]",≟
"[-3, 1, 4, 13, 16]",≠
"[-3, 5, 9, 14]",≡
"[2, 6, 9]",≢
"[-3, 1, 9, 16]",≣
"[-5, 4, 11, 14]",≤
"[12, 18, 26, 33]",≥
"[1, 13, 19, 21]",≦
"[-7, 5, 14, 21, 33]",≧
"[-5, 7, 9, 17, 26]",≨
"[-7, 5, 14, 16, 21, 33]",≩
"[2, 14, 17, 21, 28, 29]",≪
"[0, 12, 19, 22, 24, 29]",≫
"[5, 17, 22, 24, 31, 33]",≬
"[0, 3, 15, 20]",≭
"[-5, 3, 13, 22]",≮
"[-4, 3, 12, 24]",≯
"[0, 3, 9, 12]",≰
"[8, 14, 17]",≱
"[-4, 3, 12, 20]",≲
"[-4, 5, 10, 17]",≳
"[-5, 10, 12, 15]",≴
"[5, 7, 12, 21]",≵
"[-5, 5, 11, 12]",≶
"[-1, 8, 14, 17]",≷
"[-3, 4, 8, 11]",≸
"[-5, 4, 9, 12]",≹
"[-6, 2, 12, 21]",≺
"[-10, 2, 9, 14, 19]",≻
"[-4, 8, 12, 20, 24]",≼
"[-5, 7, 10, 22, 27]",≽
"[-7, 5, 8, 24, 29]",≾
"[-12, 0, 15, 20]",≿
"[-11, 1, 17, 20, 22]",⊀
"[-11, 1, 17]",⊁
"[-2, 10, 13, 15, 22]",⊂
"[-2, 10, 13, 22, 31]",⊃
"[0, 12, 15, 22, 31]",⊄
"[-7, 5, 8, 17, 25]",⊅
"[-5, 7, 10, 17, 25]",⊆
"[-11, 20, 25]",⊇
"[-5, 7, 9, 19, 24]",⊈
"[-5, 7, 9, 17, 24]",⊉
"[0, 12, 14, 19, 28]",⊊
"[-3, 9, 18, 21, 24]",⊋
"[4, 16, 26, 29, 35]",⊌
"[6, 18, 21, 28, 36]",⊍
"[0, 12, 16, 31, 33]",⊎
"[7, 19, 21, 23, 26]",⊏
